ParticleType,Energy
pi+,120.236
pi+,479.796
pi+,479.796
pi+,418.528
pi+,418.528
pi+,1099.01
pi+,1099.01
2pi+,1096.78
2pi+,1096.78
2pi+,1096.78
pi-,489.373
pi-,489.373
2pi-,487.137
2pi-,487.137
2pi-,487.137
pi+,325.02
pi+,325.02
pi+,501.663
pi+,501.663
2pi+,499.28
2pi+,499.28
2pi+,499.28
pi+,219.156
pi+,219.156
pi+,219.156
2mu+,234.487
2mu+,234.487
2mu+,234.487
pi+,548.652
pi+,548.652
pi+,212.877
pi+,212.877
pi+,212.877
pi-,654.927
pi-,654.927
2pi-,653.143
2pi-,653.143
2pi-,653.143
pi-,993.789
pi-,993.789
2mu-,574.943
2mu-,574.943
2mu-,574.943
pi+,652.087
pi+,652.087
pi+,361.776
pi+,361.776
mu+,114.722
mu+,114.722
pi+,231.536
pi+,231.536
pi+,231.536
pi-,239.672
pi-,239.672
2mu-,256.481
2mu-,256.481
2mu-,256.481
pi+,481.237
pi+,481.237
2pi+,479.006
2pi+,479.006
2pi+,479.006
pi-,523.192
pi-,523.192
2pi-,521.28
2pi-,521.28
2pi-,521.28
pi+,258.622
pi+,258.622
pi-,791.856
pi-,791.856
2pi-,789.51
2pi-,789.51
2pi-,789.51
pi-,191.144
pi-,191.144
pi-,191.144
2mu-,127.671
2mu-,127.671
2mu-,127.671
pi-,289.54
pi-,289.54
pi-,289.54
2mu-,208.658
2mu-,208.658
2mu-,208.658
pi+,834.78
pi+,834.78
2pi+,832.704
2pi+,832.704
2pi+,832.704
pi-,327.329
pi-,327.329
pi-,290.261
pi-,290.261
pi-,290.261
2pi-,288.462
2pi-,288.462
2pi-,288.462
pi-,238.826
pi-,238.826
pi-,238.826
2mu-,250.821
2mu-,250.821
2mu-,250.821
pi+,603.989
pi+,603.989
2mu+,602.493
2mu+,602.493
2mu+,602.493
pi+,534.813
pi+,534.813
pi-,262.883
pi-,262.883
pi-,691.278
pi-,691.278
2mu-,521.258
2mu-,521.258
2mu-,521.258
pi-,270.243
pi-,270.243
pi-,213.473
pi-,213.473
pi-,213.473
pi+,315.742
pi+,315.742
pi+,315.742
2mu+,218.635
2mu+,218.635
2mu+,218.635
pi-,52.3746
pi-,52.3746
pi-,52.3746
2mu-,26.4114
2mu-,26.4114
2mu-,26.4114
pi-,207.958
pi-,207.958
pi-,207.958
2mu-,119.113
2mu-,119.113
2mu-,119.113
pi+,370.23
pi+,370.23
pi+,612.57
pi+,612.57
2pi+,610.159
2pi+,610.159
2pi+,610.159
pi+,451.29
pi+,451.29
2pi+,448.584
2pi+,448.584
2pi+,448.584
pi+,425.574
pi+,425.574
2pi+,423.452
2pi+,423.452
2pi+,423.452
pi-,308.295
pi-,308.295
pi+,890.95
pi+,890.95
2mu+,577.769
2mu+,577.769
2mu+,577.769
pi-,343.712
pi-,343.712
2pi-,340.972
2pi-,340.972
2pi-,340.972
pi-,490.326
pi-,490.326
2pi-,488.383
2pi-,488.383
2pi-,488.383
pi-,262.753
pi-,262.753
pi-,262.753
2pi-,260.644
2pi-,260.644
2pi-,260.644
pi+,302.476
pi+,302.476
pi-,589.158
pi-,589.158
pi-,43.6215
pi-,43.6215
pi-,43.6215
2mu-,33.9417
2mu-,33.9417
2mu-,33.9417
pi+,312.519
pi+,312.519
pi+,312.519
2pi+,310.161
2pi+,310.161
2pi+,310.161
pi-,374.475
pi-,374.475
2pi-,371.658
2pi-,371.658
2pi-,371.658
pi-,505.514
pi-,505.514
pi+,176.302
pi+,176.302
pi+,176.302
pi+,230.234
pi+,230.234
pi+,230.234
2pi+,227.978
2pi+,227.978
2pi+,227.978
pi+,478.19
pi+,478.19
2pi+,474.852
2pi+,474.852
2pi+,474.852
pi+,286.447
pi+,286.447
pi+,210.196
pi+,210.196
pi+,671.308
pi+,671.308
pi+,671.308
2pi+,669.101
2pi+,669.101
2pi+,669.101
pi+,103.593
pi+,103.593
pi+,103.593
pi+,265.873
pi+,265.873
pi+,265.873
2pi+,263.667
2pi+,263.667
2pi+,263.667
pi-,196.132
pi-,196.132
pi-,196.132
pi-,297.964
pi-,297.964
2mu-,237.349
2mu-,237.349
2mu-,237.349
pi+,306.549
pi+,306.549
2pi+,304.514
2pi+,304.514
2pi+,304.514
pi-,385.499
pi-,385.499
2pi-,383.369
2pi-,383.369
2pi-,383.369
mu-,116.215
mu-,116.215
mu-,116.215
mu-,470.341
mu-,470.341
2mu-,467.668
2mu-,467.668
2mu-,467.668
pi-,307.299
pi-,307.299
pi-,223.947
pi-,223.947
pi+,213.537
pi+,213.537
pi+,158.709
pi+,158.709
pi+,158.709
2mu+,139.706
2mu+,139.706
2mu+,139.706
pi-,337.801
pi-,337.801
pi-,337.801
2pi-,334.037
2pi-,334.037
2pi-,334.037
pi+,732.616
pi+,732.616
2pi+,730.248
2pi+,730.248
2pi+,730.248
pi+,947.765
pi+,947.765
2mu+,884.191
2mu+,884.191
2mu+,884.191
pi-,371.622
pi-,371.622
2mu-,223.041
2mu-,223.041
2mu-,223.041
pi-,492.747
pi-,492.747
2pi-,490.899
2pi-,490.899
2pi-,490.899
pi+,1708.99
pi+,1708.99
2mu+,1393.4
2mu+,1393.4
2mu+,1393.4
pi-,1164.05
pi-,1164.05
pi-,202.553
pi-,202.553
pi-,202.553
2pi-,200.393
2pi-,200.393
2pi-,200.393
pi+,304.445
pi+,304.445
pi-,331.066
pi-,331.066
pi+,202.303
pi+,202.303
pi+,202.303
2pi+,199.389
2pi+,199.389
2pi+,199.389
pi-,508.942
pi-,508.942
2pi-,506.373
2pi-,506.373
2pi-,506.373
pi+,236.384
pi+,236.384
pi+,236.384
2mu+,239.586
2mu+,239.586
2mu+,239.586
pi-,226.317
pi-,226.317
pi-,226.317
2pi-,224.479
2pi-,224.479
2pi-,224.479
pi-,238.455
pi-,238.455
pi-,238.455
2mu-,174.221
2mu-,174.221
2mu-,174.221
mu+,130.589
mu+,130.589
mu+,130.589
pi-,782.918
pi-,782.918
2pi-,780.515
2pi-,780.515
2pi-,780.515
pi-,709.418
pi-,709.418
2pi-,706.687
2pi-,706.687
2pi-,706.687
pi+,376.151
pi+,376.151
pi+,664.963
pi+,664.963
2pi+,663.068
2pi+,663.068
2pi+,663.068
pi-,272.321
pi-,272.321
pi-,47.6303
pi-,47.6303
pi-,47.6303
pi-,258.491
pi-,258.491
pi+,599.569
pi+,599.569
2pi+,596.466
2pi+,596.466
2pi+,596.466
pi-,56.722
pi-,56.722
pi-,56.722
pi+,423.474
pi+,423.474
2pi+,421.659
2pi+,421.659
2pi+,421.659
pi+,236.653
pi+,236.653
pi+,236.653
2mu+,239.486
2mu+,239.486
2mu+,239.486
pi-,695.346
pi-,695.346
2pi-,692.797
2pi-,692.797
2pi-,692.797
mu+,35.8772
mu+,35.8772
mu+,35.8772
mu+,2013.26
mu+,2013.26
2mu+,2010.31
2mu+,2010.31
2mu+,2010.31
pi+,1584.5
pi+,1584.5
2pi+,1574.49
2pi+,1574.49
2pi+,1574.49
pi-,2685.56
pi-,2685.56
pi-,2561.07
pi-,2561.07
2mu-,2175.21
2mu-,2175.21
2mu-,2175.21
pi+,1359.63
pi+,1359.63
pi+,197.151
pi+,197.151
pi+,197.151
2mu+,108.127
2mu+,108.127
2mu+,108.127
pi+,57.5755
pi+,57.5755
pi+,57.5755
2pi+,53.5968
2pi+,53.5968
2pi+,53.5968
pi+,180.142
pi+,180.142
pi+,180.142
pi+,690.157
pi+,690.157
2pi+,687.251
2pi+,687.251
2pi+,687.251
pi+,204.429
pi+,204.429
pi+,204.429
pi+,240.221
pi+,240.221
pi+,240.221
pi-,1765.57
pi-,1765.57
2pi-,1762.8
2pi-,1762.8
2pi-,1762.8
pi+,567.391
pi+,567.391
2pi+,564.717
2pi+,564.717
2pi+,564.717
pi+,266.813
pi+,266.813
2mu+,214.927
2mu+,214.927
2mu+,214.927
pi-,451.489
pi-,451.489
2mu-,284.906
2mu-,284.906
2mu-,284.906
pi+,484.594
pi+,484.594
2pi+,477.905
2pi+,477.905
2pi+,477.905
pi-,414.647
pi-,414.647
2pi-,412.373
2pi-,412.373
2pi-,412.373
pi-,254.832
pi-,254.832
pi+,528.006
pi+,528.006
2pi+,524.7
2pi+,524.7
2pi+,524.7
pi+,65.4366
pi+,65.4366
pi+,65.4366
2mu+,84.6665
2mu+,84.6665
2mu+,84.6665
pi-,223.483
pi-,223.483
pi-,85.441
pi-,85.441
pi-,85.441
2pi-,82.9297
2pi-,82.9297
2pi-,82.9297
pi-,967.272
pi-,967.272
2pi-,964.86
2pi-,964.86
2pi-,964.86
pi-,234.613
pi-,234.613
pi-,234.613
mu+,31.3411
mu+,31.3411
mu+,31.3411
pi+,200.797
pi+,200.797
pi+,200.797
2pi+,198.402
2pi+,198.402
2pi+,198.402
pi-,876.115
pi-,876.115
2pi-,874.115
2pi-,874.115
2pi-,874.115
pi-,558.654
pi-,558.654
pi-,725.943
pi-,725.943
2pi-,724.104
2pi-,724.104
2pi-,724.104
pi+,524.032
pi+,524.032
pi+,1508.2
pi+,1508.2
2pi+,1505.84
2pi+,1505.84
2pi+,1505.84
pi-,687.596
pi-,687.596
2pi-,685.393
2pi-,685.393
2pi-,685.393
pi+,308.872
pi+,308.872
pi-,622.137
pi-,622.137
pi-,282.35
pi-,282.35
2pi-,278.736
2pi-,278.736
2pi-,278.736
pi+,1084.19
pi+,1084.19
2pi+,1082.03
2pi+,1082.03
2pi+,1082.03
pi-,472.228
pi-,472.228
2mu-,323.192
2mu-,323.192
2mu-,323.192
pi+,95.7304
pi+,95.7304
pi+,95.7304
2pi+,92.4405
2pi+,92.4405
2pi+,92.4405
pi-,188.336
pi-,188.336
pi-,188.336
pi-,287.595
pi-,287.595
pi+,283.844
pi+,283.844
pi+,283.844
2mu+,183.202
2mu+,183.202
2mu+,183.202
pi+,481.289
pi+,481.289
pi+,1333.69
pi+,1333.69
2pi+,1331.48
2pi+,1331.48
2pi+,1331.48
pi-,628.529
pi-,628.529
mu+,316.115
mu+,316.115
pi-,449.396
pi-,449.396
pi+,220.545
pi+,220.545
pi+,220.545
2pi+,218.117
2pi+,218.117
2pi+,218.117
pi+,651.518
pi+,651.518
pi-,303.36
pi-,303.36
pi-,303.36
2mu-,211.944
2mu-,211.944
2mu-,211.944
pi-,190.308
pi-,190.308
pi-,190.308
2pi-,187.339
2pi-,187.339
2pi-,187.339
mu+,98.4346
mu+,98.4346
mu+,98.4346
2mu+,96.1955
2mu+,96.1955
2mu+,96.1955
pi+,527.252
pi+,527.252
pi+,337.289
pi+,337.289
2pi+,335.211
2pi+,335.211
2pi+,335.211
pi+,251.807
pi+,251.807
pi-,426.484
pi-,426.484
2pi-,422.331
2pi-,422.331
2pi-,422.331
pi-,931.276
pi-,931.276
pi+,229.446
pi+,229.446
pi+,168.904
pi+,168.904
pi+,168.904
2mu+,97.5405
2mu+,97.5405
2mu+,97.5405
pi-,275.783
pi-,275.783
pi+,267.119
pi+,267.119
pi+,267.119
2mu+,131.889
2mu+,131.889
2mu+,131.889
pi-,191.894
pi-,191.894
pi-,191.894
pi-,308.62
pi-,308.62
2pi+,96.3045
2pi+,96.3045
2pi+,96.3045
2pi-,72.0188
2pi-,72.0188
2pi-,72.0188
pi-,573.618
pi-,573.618
pi-,1149.34
pi-,1149.34
2pi-,1147.34
2pi-,1147.34
2pi-,1147.34
pi+,455.034
pi+,455.034
pi+,198.48
pi+,198.48
pi+,198.48
2pi+,195.734
2pi+,195.734
2pi+,195.734
pi-,504.437
pi-,504.437
2pi-,500.179
2pi-,500.179
2pi-,500.179
pi+,164.756
pi+,164.756
pi+,164.756
2pi+,162.291
2pi+,162.291
2pi+,162.291
pi-,225.186
pi-,225.186
pi-,225.186
2pi-,222.251
2pi-,222.251
2pi-,222.251
pi+,304.701
pi+,304.701
2pi+,302.393
2pi+,302.393
2pi+,302.393
mu-,622.008
mu-,622.008
pi-,205.239
pi-,205.239
pi-,205.239
2mu-,181.368
2mu-,181.368
2mu-,181.368
pi+,734.585
pi+,734.585
2pi+,731.324
2pi+,731.324
2pi+,731.324
pi+,285.114
pi+,285.114
pi+,407.589
pi+,407.589
pi+,407.589
2mu+,413.957
2mu+,413.957
2mu+,413.957
pi+,1177.02
pi+,1177.02
2pi+,1174.84
2pi+,1174.84
2pi+,1174.84
pi+,391.79
pi+,391.79
2mu+,262.861
2mu+,262.861
2mu+,262.861
pi+,257.193
pi+,257.193
pi+,257.193
2pi+,254.556
2pi+,254.556
2pi+,254.556
pi+,196.268
pi+,196.268
pi+,196.268
pi-,314.34
pi-,314.34
2pi-,311.246
2pi-,311.246
2pi-,311.246
pi-,279.061
pi-,279.061
pi+,759.664
pi+,759.664
2pi+,756.745
2pi+,756.745
2pi+,756.745
pi+,1025.6
pi+,1025.6
2pi+,1023.72
2pi+,1023.72
2pi+,1023.72
pi+,338.055
pi+,338.055
pi+,338.055
2pi+,336.127
2pi+,336.127
2pi+,336.127
pi+,191.127
pi+,191.127
pi+,191.127
2mu+,114.972
2mu+,114.972
2mu+,114.972
pi+,279.837
pi+,279.837
pi+,279.837
2mu+,158.277
2mu+,158.277
2mu+,158.277
pi-,464.563
pi-,464.563
pi+,282.192
pi+,282.192
pi+,227.457
pi+,227.457
pi+,459.469
pi+,459.469
2pi+,456.623
2pi+,456.623
2pi+,456.623
pi-,81.939
pi-,81.939
pi-,81.939
mu+,270.77
mu+,270.77
mu+,270.77
2mu+,268.748
2mu+,268.748
2mu+,268.748
pi-,281.448
pi-,281.448
pi-,281.448
2pi-,279.08
2pi-,279.08
2pi-,279.08
pi-,232.079
pi-,232.079
pi-,740.459
pi-,740.459
2pi-,738.243
2pi-,738.243
2pi-,738.243
pi-,928.406
pi-,928.406
2pi-,926.106
2pi-,926.106
2pi-,926.106
mu-,277.52
mu-,277.52
pi-,167.555
pi-,167.555
pi-,167.555
2pi-,165.021
2pi-,165.021
2pi-,165.021
pi-,1228.91
pi-,1228.91
2pi-,1227.01
2pi-,1227.01
2pi-,1227.01
pi-,483.857
pi-,483.857
2mu-,390.747
2mu-,390.747
2mu-,390.747
pi+,248.727
pi+,248.727
pi+,557.939
pi+,557.939
2mu+,450.529
2mu+,450.529
2mu+,450.529
pi+,879.646
pi+,879.646
2pi+,877.821
2pi+,877.821
2pi+,877.821
pi-,1124.66
pi-,1124.66
2pi-,1122.6
2pi-,1122.6
2pi-,1122.6
pi+,185.426
pi+,185.426
pi+,185.426
2pi+,183.458
2pi+,183.458
2pi+,183.458
pi-,1581.49
pi-,1581.49
2pi-,1578.91
2pi-,1578.91
2pi-,1578.91
pi+,808.217
pi+,808.217
2pi+,806.126
2pi+,806.126
2pi+,806.126
pi-,527.143
pi-,527.143
pi-,491.736
pi-,491.736
pi+,401.281
pi+,401.281
2pi+,399.459
2pi+,399.459
2pi+,399.459
pi+,392.144
pi+,392.144
pi-,470.369
pi-,470.369
2pi-,468.57
2pi-,468.57
2pi-,468.57
pi-,309.24
pi-,309.24
pi-,309.24
2pi-,307.223
2pi-,307.223
2pi-,307.223
pi+,390.399
pi+,390.399
2pi+,388.074
2pi+,388.074
2pi+,388.074
pi-,507.729
pi-,507.729
pi+,496.648
pi+,496.648
pi-,344.639
pi-,344.639
pi+,666.97
pi+,666.97
2mu+,580.349
2mu+,580.349
2mu+,580.349
pi+,474.041
pi+,474.041
2pi+,472.182
2pi+,472.182
2pi+,472.182
pi+,1051.96
pi+,1051.96
2pi+,1050.08
2pi+,1050.08
2pi+,1050.08
pi+,495.515
pi+,495.515
2pi+,492.798
2pi+,492.798
2pi+,492.798
pi+,612.886
pi+,612.886
2pi+,610.569
2pi+,610.569
2pi+,610.569
pi+,617.036
pi+,617.036
2pi+,614.896
2pi+,614.896
2pi+,614.896
pi+,298.695
pi+,298.695
pi+,298.695
2pi+,296.626
2pi+,296.626
2pi+,296.626
pi+,181.226
pi+,181.226
pi-,354.081
pi-,354.081
pi+,252.755
pi+,252.755
pi+,252.755
2pi+,250.052
2pi+,250.052
2pi+,250.052
mu+,233.835
mu+,233.835
mu+,233.835
2mu+,231.183
2mu+,231.183
2mu+,231.183
pi-,1122.11
pi-,1122.11
pi+,729.017
pi+,729.017
2pi+,727.055
2pi+,727.055
2pi+,727.055
pi+,393.918
pi+,393.918
2pi+,391.165
2pi+,391.165
2pi+,391.165
pi+,1035.25
pi+,1035.25
2pi+,1033.23
2pi+,1033.23
2pi+,1033.23
pi+,564.379
pi+,564.379
2pi+,558.999
2pi+,558.999
2pi+,558.999
pi+,590.933
pi+,590.933
pi-,203.79
pi-,203.79
pi-,203.79
pi+,304.779
pi+,304.779
pi-,595.762
pi-,595.762
pi+,1242.95
pi+,1242.95
2mu+,1144.66
2mu+,1144.66
2mu+,1144.66
pi-,678.686
pi-,678.686
2pi-,676.781
2pi-,676.781
2pi-,676.781
pi+,408.752
pi+,408.752
pi-,186.885
pi-,186.885
pi-,186.885
2mu-,158.28
2mu-,158.28
2mu-,158.28
pi-,525.265
pi-,525.265
2pi-,521.983
2pi-,521.983
2pi-,521.983
pi+,1012.95
pi+,1012.95
2pi+,1010.64
2pi+,1010.64
2pi+,1010.64
pi-,270.841
pi-,270.841
pi+,750.578
pi+,750.578
pi+,2456.26
pi+,2456.26
2pi+,2454.18
2pi+,2454.18
2pi+,2454.18
pi-,423.386
pi-,423.386
2pi-,421.401
2pi-,421.401
2pi-,421.401
pi+,2696.31
pi+,2696.31
2pi+,2694.14
2pi+,2694.14
2pi+,2694.14
pi-,985.613
pi-,985.613
2mu-,769.708
2mu-,769.708
2mu-,769.708
pi+,451.983
pi+,451.983
pi+,628.278
pi+,628.278
pi+,392.866
pi+,392.866
pi-,967.605
pi-,967.605
2pi-,965.122
2pi-,965.122
2pi-,965.122
pi-,579.422
pi-,579.422
2pi-,577.065
2pi-,577.065
2pi-,577.065
pi-,224.659
pi-,224.659
pi-,224.659
pi-,567.441
pi-,567.441
pi-,190.018
pi-,190.018
pi-,190.018
pi-,337.417
pi-,337.417
pi-,337.417
2pi-,335.768
2pi-,335.768
2pi-,335.768
mu-,72.0012
mu-,72.0012
mu-,72.0012
pi-,897.554
pi-,897.554
2pi-,895.257
2pi-,895.257
2pi-,895.257
pi+,270.882
pi+,270.882
pi-,140.612
pi-,140.612
pi-,140.612
2mu-,89.0774
2mu-,89.0774
2mu-,89.0774
pi+,643.64
pi+,643.64
2pi+,641.552
2pi+,641.552
2pi+,641.552
mu-,150.789
mu-,150.789
pi-,322.555
pi-,322.555
2mu-,277.641
2mu-,277.641
2mu-,277.641
pi-,528.226
pi-,528.226
pi+,450.29
pi+,450.29
2pi+,448.409
2pi+,448.409
2pi+,448.409
mu+,148.666
mu+,148.666
mu+,148.666
pi+,825.279
pi+,825.279
2pi+,822.485
2pi+,822.485
2pi+,822.485
pi+,210.905
pi+,210.905
pi+,210.905
2pi+,208.639
2pi+,208.639
2pi+,208.639
pi-,341.104
pi-,341.104
2pi-,337.885
2pi-,337.885
2pi-,337.885
pi+,754.739
pi+,754.739
pi+,421.032
pi+,421.032
2mu+,260.557
2mu+,260.557
2mu+,260.557
pi+,186.692
pi+,186.692
pi-,308.368
pi-,308.368
pi-,308.368
2pi-,306.156
2pi-,306.156
2pi-,306.156
pi+,350.672
pi+,350.672
pi+,350.672
2mu+,272.527
2mu+,272.527
2mu+,272.527
pi+,1232.57
pi+,1232.57
2pi+,1229.11
2pi+,1229.11
2pi+,1229.11
pi+,445.49
pi+,445.49
pi-,400.663
pi-,400.663
pi-,400.663
2pi-,398.831
2pi-,398.831
2pi-,398.831
pi+,797.418
pi+,797.418
2pi+,794.753
2pi+,794.753
2pi+,794.753
pi-,798.368
pi-,798.368
2pi-,796.409
2pi-,796.409
2pi-,796.409
pi+,491.124
pi+,491.124
2pi+,489.319
2pi+,489.319
2pi+,489.319
pi+,389.041
pi+,389.041
pi+,428.907
pi+,428.907
2pi+,426.524
2pi+,426.524
2pi+,426.524
pi-,360.288
pi-,360.288
2pi-,358.346
2pi-,358.346
2pi-,358.346
pi+,401.747
pi+,401.747
2mu+,284.153
2mu+,284.153
2mu+,284.153
pi+,187.833
pi+,187.833
pi+,187.833
2mu+,136.451
2mu+,136.451
2mu+,136.451
pi-,596.666
pi-,596.666
2mu-,576.692
2mu-,576.692
2mu-,576.692
pi+,469.764
pi+,469.764
2mu+,356.1
2mu+,356.1
2mu+,356.1
pi+,198.051
pi+,198.051
pi+,198.051
2pi+,195.467
2pi+,195.467
2pi+,195.467
pi+,1328.05
pi+,1328.05
2pi+,1326.19
2pi+,1326.19
2pi+,1326.19
pi-,480.066
pi-,480.066
2pi-,468.009
2pi-,468.009
2pi-,468.009
pi+,208.319
pi+,208.319
pi+,208.319
mu+,136.53
mu+,136.53
mu+,136.53
pi-,253.446
pi-,253.446
pi-,253.446
2pi-,250.323
2pi-,250.323
2pi-,250.323
mu+,220.961
mu+,220.961
pi-,381.731
pi-,381.731
2pi-,379.657
2pi-,379.657
2pi-,379.657
pi-,205.181
pi-,205.181
pi-,498.298
pi-,498.298
mu-,83.4461
mu-,83.4461
mu-,83.4461
pi-,302.769
pi-,302.769
pi-,302.769
2pi-,301.01
2pi-,301.01
2pi-,301.01
pi+,1364.43
pi+,1364.43
2pi+,1362.07
2pi+,1362.07
2pi+,1362.07
pi-,198.04
pi-,198.04
pi-,198.04
pi+,467.984
pi+,467.984
pi+,415.278
pi+,415.278
2mu+,217.395
2mu+,217.395
2mu+,217.395
pi-,659.23
pi-,659.23
2pi-,656.586
2pi-,656.586
2pi-,656.586
pi-,613.984
pi-,613.984
2pi-,612.009
2pi-,612.009
2pi-,612.009
pi+,596.525
pi+,596.525
2pi+,593.598
2pi+,593.598
2pi+,593.598
pi-,527.408
pi-,527.408
2pi-,525.104
2pi-,525.104
2pi-,525.104
pi-,2164.04
pi-,2164.04
pi-,207.025
pi-,207.025
pi-,323.173
pi-,323.173
pi-,323.173
2mu-,182.774
2mu-,182.774
2mu-,182.774
pi-,372.22
pi-,372.22
2mu-,218.115
2mu-,218.115
2mu-,218.115
pi-,124.5
pi-,124.5
pi-,124.5
2mu-,82.2563
2mu-,82.2563
2mu-,82.2563
mu-,279.559
mu-,279.559
pi+,346.948
pi+,346.948
pi+,308.331
pi+,308.331
pi+,911.913
pi+,911.913
2pi+,909.785
2pi+,909.785
2pi+,909.785
pi+,800.328
pi+,800.328
2pi+,797.336
2pi+,797.336
2pi+,797.336
pi+,317.6
pi+,317.6
2pi+,315.109
2pi+,315.109
2pi+,315.109
pi+,428.758
pi+,428.758
2pi+,425.458
2pi+,425.458
2pi+,425.458
pi+,318.55
pi+,318.55
pi+,314.047
pi+,314.047
pi+,305.441
pi+,305.441
pi+,305.441
2pi+,303.208
2pi+,303.208
2pi+,303.208
pi-,228.927
pi-,228.927
pi+,282.854
pi+,282.854
pi-,849.271
pi-,849.271
2pi-,846.889
2pi-,846.889
2pi-,846.889
pi+,697.157
pi+,697.157
2mu+,697.347
2mu+,697.347
2mu+,697.347
pi-,2063.3
pi-,2063.3
2pi-,2060.46
2pi-,2060.46
2pi-,2060.46
pi-,1155.27
pi-,1155.27
2pi-,1152.32
2pi-,1152.32
2pi-,1152.32
pi-,117.197
pi-,117.197
pi-,117.197
pi-,820.651
pi-,820.651
2pi-,818.662
2pi-,818.662
2pi-,818.662
pi+,266.678
pi+,266.678
pi+,266.678
2mu+,143.881
2mu+,143.881
2mu+,143.881
pi-,1571.24
pi-,1571.24
pi+,384.954
pi+,384.954
2pi+,382.762
2pi+,382.762
2pi+,382.762
pi-,391.749
pi-,391.749
2mu-,305.86
2mu-,305.86
2mu-,305.86
pi+,731.249
pi+,731.249
pi-,674.56
pi-,674.56
2pi-,672.608
2pi-,672.608
2pi-,672.608
pi+,514.799
pi+,514.799
2pi+,512.393
2pi+,512.393
2pi+,512.393
pi+,1097.08
pi+,1097.08
2mu+,806.198
2mu+,806.198
2mu+,806.198
pi+,437.63
pi+,437.63
pi+,384.398
pi+,384.398
pi-,459.597
pi-,459.597
2pi-,456.801
2pi-,456.801
2pi-,456.801
pi-,192.487
pi-,192.487
pi-,192.487
2pi-,190.415
2pi-,190.415
2pi-,190.415
pi-,686.161
pi-,686.161
pi-,520.219
pi-,520.219
pi+,655.211
pi+,655.211
2pi+,653.534
2pi+,653.534
2pi+,653.534
mu-,188.58
mu-,188.58
mu-,188.58
pi+,1382.83
pi+,1382.83
2pi+,1380.78
2pi+,1380.78
2pi+,1380.78
pi-,337.675
pi-,337.675
2pi-,335.892
2pi-,335.892
2pi-,335.892
mu+,412.729
mu+,412.729
mu+,412.729
2mu+,410.552
2mu+,410.552
2mu+,410.552
pi+,389.442
pi+,389.442
2pi+,387.23
2pi+,387.23
2pi+,387.23
pi-,528
pi-,528
2mu-,527.968
2mu-,527.968
2mu-,527.968
pi+,253.348
pi+,253.348
pi+,253.348
2pi+,251.527
2pi+,251.527
2pi+,251.527
pi-,230.561
pi-,230.561
pi-,230.561
2pi-,227.711
2pi-,227.711
2pi-,227.711
pi-,549.016
pi-,549.016
2pi-,546.603
2pi-,546.603
2pi-,546.603
pi-,276.574
pi-,276.574
pi-,276.574
2mu-,294.529
2mu-,294.529
2mu-,294.529
pi+,1358.34
pi+,1358.34
pi-,303.538
pi-,303.538
pi-,303.538
2mu-,230.624
2mu-,230.624
2mu-,230.624
pi-,357.714
pi-,357.714
pi-,357.714
2pi-,355.713
2pi-,355.713
2pi-,355.713
pi+,1656.54
pi+,1656.54
2pi+,1652.62
2pi+,1652.62
2pi+,1652.62
pi-,252.982
pi-,252.982
pi-,252.982
2mu-,190.695
2mu-,190.695
2mu-,190.695
pi-,267.212
pi-,267.212
pi+,235.029
pi+,235.029
pi+,235.029
2mu+,128.14
2mu+,128.14
2mu+,128.14
pi-,353.158
pi-,353.158
pi-,410.954
pi-,410.954
pi-,410.954
2pi-,408.989
2pi-,408.989
2pi-,408.989
pi+,356.081
pi+,356.081
pi+,356.081
2mu+,336.036
2mu+,336.036
2mu+,336.036
pi-,1052.34
pi-,1052.34
2mu-,858.864
2mu-,858.864
2mu-,858.864
pi+,678.306
pi+,678.306
2pi+,676.265
2pi+,676.265
2pi+,676.265
pi-,458.166
pi-,458.166
pi+,415.194
pi+,415.194
2pi+,412.855
2pi+,412.855
2pi+,412.855
pi+,226.48
pi+,226.48
pi+,226.48
pi-,313.031
pi-,313.031
2mu-,246.409
2mu-,246.409
2mu-,246.409
pi+,226.884
pi+,226.884
pi+,226.884
pi-,260.596
pi-,260.596
pi-,260.596
2pi-,256.724
2pi-,256.724
2pi-,256.724
pi+,550.51
pi+,550.51
pi+,274.262
pi+,274.262
pi+,637.808
pi+,637.808
pi+,637.808
2pi+,634.001
2pi+,634.001
2pi+,634.001
pi+,294.962
pi+,294.962
pi+,294.962
2pi+,293.055
2pi+,293.055
2pi+,293.055
pi-,269.896
pi-,269.896
pi+,582.31
pi+,582.31
2pi+,579.508
2pi+,579.508
2pi+,579.508
pi+,648.284
pi+,648.284
2pi+,645.38
2pi+,645.38
2pi+,645.38
pi-,877.481
pi-,877.481
2pi-,875.097
2pi-,875.097
2pi-,875.097
pi-,2380.55
pi-,2380.55
2pi-,2378.26
2pi-,2378.26
2pi-,2378.26
pi+,428.512
pi+,428.512
pi+,777.257
pi+,777.257
2pi+,775.179
2pi+,775.179
2pi+,775.179
pi-,400.512
pi-,400.512
pi+,298.168
pi+,298.168
pi-,985.927
pi-,985.927
2mu-,865.189
2mu-,865.189
2mu-,865.189
pi-,428.722
pi-,428.722
2pi-,425.608
2pi-,425.608
2pi-,425.608
pi+,224.546
pi+,224.546
pi+,224.546
2mu+,130.788
2mu+,130.788
2mu+,130.788
pi-,1185.57
pi-,1185.57
2pi-,1182.98
2pi-,1182.98
2pi-,1182.98
pi+,732.17
pi+,732.17
