343,Detector1,0.586607,62.1958,10.4697,563.746,9.5,3217.48
250,Detector2,8.93888,204.731,42.8076,526.893,199.945,3215.96
343,Detector2,8.93999,204.939,42.8393,529.495,199.5,3216.17
64,Detector1,0.585516,62.0098,10.4685,563.886,9.5,3217.46
64,Detector2,8.91303,204.952,42.777,527.758,199.5,3216.57
96,Detector1,0.585362,61.8438,10.4646,563.625,9.5,3217.52
96,Detector1,0.601636,63.4393,10.612,564.456,10.3411,3216.02
406,Detector1,0.585711,62.0714,10.4687,563.771,9.5,3217.49
406,Detector2,8.79801,203.547,42.9143,530.394,199.5,3216.14
96,Detector2,8.93414,205.655,42.8376,529.096,199.5,3215.82
313,Detector1,0.586907,62.1082,10.4695,563.873,9.5,3217.47
313,Detector1,0.589817,62.663,10.4958,563.964,9.65055,3216.89
313,Detector2,8.98147,206.242,42.7594,527.557,199.5,3216.14
127,Detector1,0.587744,62.2026,10.4701,563.942,9.5,3217.45
127,Detector1,0.594973,61.7319,10.5355,561.134,9.87334,3213.55
127,Detector2,8.81097,203.169,42.6692,525.604,199.5,3213
127,Detector2,8.85654,204.338,42.787,525.456,200.22,3212.12
158,Detector1,0.583922,61.8401,10.4702,563.972,9.5,3217.45
158,Detector1,0.587218,61.5532,10.5003,563.886,9.67125,3216.99
158,Detector2,8.84406,204.439,42.9369,530.583,199.5,3215.72
220,Detector1,0.586294,62.0369,10.4682,563.769,9.5,3217.48
158,Detector2,8.89752,203.741,43.0755,530.587,200.34,3214.66
220,Detector1,0.589171,62.1137,10.4944,563.579,9.64907,3217.18
220,Detector2,8.89097,204.964,42.8513,529.27,199.5,3216.01
467,Detector1,0.585309,61.8683,10.4717,564.112,9.5,3217.43
344,Detector1,0.589269,62.3574,10.4672,563.622,9.5,3217.33
344,Detector2,8.91506,205.242,42.8219,528.671,199.5,3216.12
467,Detector1,0.603476,70.9621,10.6223,566.204,10.3559,3215.81
467,Detector2,9.2925,211.594,42.9437,529.691,199.5,3215.59
251,Detector1,0.583864,61.8868,10.4688,563.776,9.5,3217.49
251,Detector2,8.90432,205.049,42.8954,529.778,199.5,3216.27
437,Detector1,0.586101,62.1436,10.47,563.9,9.5,3217.44
437,Detector2,8.93923,205.751,42.8652,529.561,199.5,3216.2
65,Detector1,0.58631,62.0371,10.4688,563.814,9.5,3217.48
65,Detector2,8.84621,204.012,42.8504,529.237,199.5,3216.25
65,Detector2,8.87034,204.576,42.9129,528.429,199.88,3214.85
407,Detector1,0.586219,62.0142,10.4711,563.925,9.5,3217.46
407,Detector2,8.79983,203.331,42.9208,530.499,199.5,3215.98
159,Detector1,0.58479,61.7999,10.4702,564.058,9.5,3217.44
128,Detector1,0.585321,61.857,10.4697,563.96,9.5,3217.45
128,Detector2,8.98648,206.44,42.9109,530.113,199.5,3216.11
159,Detector1,0.598664,61.962,10.5996,565.781,10.2363,3215.54
159,Detector2,8.81034,203.656,42.9346,530.81,199.5,3215.24
221,Detector1,0.585898,62.0873,10.4709,564.215,9.5,3217.4
221,Detector2,8.88759,205.143,42.9256,530.378,199.5,3216.08
97,Detector1,0.586823,62.128,10.4694,563.897,9.5,3217.43
97,Detector2,8.80882,203.373,42.7589,527.927,199.5,3216.47
314,Detector1,0.584058,61.8314,10.4703,563.947,9.5,3217.44
314,Detector2,8.86647,204.667,42.8425,529.396,199.5,3216.13
438,Detector1,0.585117,61.7775,10.4693,563.862,9.5,3217.48
438,Detector1,0.602752,63.8883,10.629,564.553,10.4119,3216.05
438,Detector2,8.95855,206.091,42.8564,529.484,199.5,3215.87
438,Detector2,8.96667,205.268,42.8773,528.97,199.627,3215.49
468,Detector1,0.585923,62.0151,10.4702,564.03,9.5,3217.44
345,Detector1,0.586556,62.0066,10.4686,563.836,9.5,3217.47
345,Detector1,0.604488,64.0192,10.6305,564.486,10.4238,3216.02
345,Detector2,8.96059,206.065,42.9041,530.238,199.5,3215.67
468,Detector2,8.78695,203.146,42.8015,528.507,199.5,3216.45
468,Detector2,8.83525,202.152,42.927,527.119,200.264,3215.6
252,Detector1,0.584753,61.8581,10.4687,563.76,9.5,3217.48
252,Detector1,0.592163,62.1287,10.536,563.256,9.88426,3214.42
252,Detector2,8.88773,204.694,42.8577,528.815,199.5,3213.6
408,Detector1,0.587127,62.0656,10.4701,563.781,9.5,3217.48
408,Detector2,8.90463,205.122,43.0055,531.821,199.5,3215.86
66,Detector1,0.584904,61.9206,10.4687,563.751,9.5,3217.48
66,Detector2,8.76311,202.503,42.7482,527.941,199.5,3216.55
129,Detector1,0.5863,62.049,10.4712,564.085,9.5,3217.43
129,Detector2,8.89284,204.952,42.7909,528.221,199.5,3216.59
98,Detector1,0.585224,62.0534,10.4693,563.87,9.5,3217.47
98,Detector2,8.95152,205.978,42.8445,529.147,199.5,3216.3
222,Detector1,0.586803,62.0601,10.4698,563.799,9.5,3217.48
222,Detector2,8.85761,204.596,42.8733,529.607,199.5,3216.24
160,Detector1,0.585698,62.0391,10.4698,563.908,9.5,3217.46
439,Detector1,0.592467,62.3793,10.4668,563.621,9.5,3217.49
439,Detector1,0.608937,64.6819,10.6146,561.916,10.344,3216.46
160,Detector2,8.90502,204.946,42.7664,527.728,199.5,3216.52
439,Detector2,8.96786,206.053,42.7156,526.674,199.5,3216.21
439,Detector2,9.03111,204.995,42.877,526.872,200.486,3214.97
469,Detector1,0.586696,62.0096,10.4695,563.858,9.5,3217.47
469,Detector2,8.95487,205.864,42.8398,528.872,199.5,3216.24
189,Detector1,0.585227,61.9641,10.468,563.769,9.5,3217.49
469,Detector2,8.98286,205.341,42.9117,528.67,199.937,3215.37
189,Detector1,0.587361,61.9664,10.4874,563.461,9.61068,3217.3
315,Detector1,0.587167,61.8815,10.4662,563.604,9.5,3217.51
189,Detector1,0.600111,61.3272,10.6027,562.359,10.2693,3216.68
189,Detector2,8.81319,203.772,42.7831,528.241,199.5,3216.23
315,Detector1,0.60032,61.0503,10.5853,563.056,10.1802,3216.42
189,Detector2,8.81882,203.37,42.7977,528.715,199.589,3214.9
315,Detector2,8.76474,202.529,42.7785,528.034,199.5,3216.15
253,Detector1,0.587219,62.1716,10.4697,564.035,9.5,3217.43
253,Detector2,8.91208,204.746,42.8777,529.741,199.5,3216.19
130,Detector1,0.586527,62.0793,10.4726,564.091,9.5,3217.43
130,Detector1,0.596663,62.8511,10.5643,564.028,10.0232,3214.96
130,Detector1,0.605615,59.1609,10.6453,562.131,10.4854,3214.16
130,Detector2,8.63601,200.42,42.7698,527.863,199.5,3214.16
409,Detector1,0.586155,62.0322,10.471,564.123,9.5,3217.41
223,Detector1,0.585023,61.8772,10.4702,563.949,9.5,3217.46
223,Detector2,8.88763,204.7,42.84,529.227,199.5,3216.36
409,Detector1,0.59401,62.7313,10.5422,563.231,9.90614,3216.61
409,Detector2,8.83734,203.87,42.7587,527.575,199.5,3215.8
67,Detector1,0.582623,61.3833,10.4694,563.767,9.5,3217.47
67,Detector1,0.594258,62.2609,10.5757,563.172,10.1069,3216.77
67,Detector2,8.83143,203.962,42.8551,529.394,199.5,3216.17
440,Detector1,0.585629,61.9677,10.4693,563.865,9.5,3217.47
440,Detector1,0.596642,62.9059,10.5691,563.284,10.0693,3216.6
440,Detector2,8.89359,204.975,42.9016,529.977,199.5,3215.83
161,Detector1,0.584948,61.9842,10.4719,564.079,9.5,3217.43
161,Detector1,0.588537,61.8431,10.5045,563.27,9.686,3217.23
161,Detector2,8.88817,204.873,42.8614,529.327,199.5,3215.88
161,Detector2,8.90682,204.829,42.9096,529.309,199.793,3215.38
99,Detector1,0.585859,61.9813,10.4699,563.911,9.5,3217.47
99,Detector1,0.600681,63.3812,10.604,564.945,10.2648,3215.57
99,Detector2,8.89716,205.036,42.9977,531.301,199.5,3214.72
346,Detector1,0.585667,61.9734,10.4689,563.82,9.5,3217.48
316,Detector1,0.58714,62.2475,10.4693,563.85,9.5,3217.46
346,Detector1,0.600952,61.365,10.6071,563.441,10.2887,3216.64
316,Detector2,8.85031,204.067,42.7488,527.712,199.5,3216.61
190,Detector1,0.586072,61.9797,10.4737,564.199,9.5,3217.42
346,Detector2,8.75828,202.764,42.8589,529.601,199.5,3216.28
190,Detector2,8.8154,203.369,42.7195,527.323,199.5,3216.68
346,Detector2,8.80855,201.912,42.9901,529.046,200.297,3215.42
470,Detector1,0.586743,62.0641,10.4699,563.862,9.5,3217.47
470,Detector2,8.74255,202.224,42.8633,529.802,199.5,3216.32
470,Detector2,8.74984,202.164,42.8824,529.225,199.616,3215.25
470,Detector2,8.78693,203.088,42.9794,528.986,200.205,3214.35
131,Detector1,0.585856,62.0466,10.4701,563.98,9.5,3217.45
131,Detector2,8.9012,205.271,42.845,529.5,199.5,3216.17
254,Detector1,0.585876,62.0629,10.4692,563.873,9.5,3217.47
254,Detector1,0.592305,63.1786,10.5275,564.093,9.8324,3216.83
254,Detector2,8.92898,205.28,42.7778,527.817,199.5,3216.05
254,Detector2,8.94989,211.828,42.8316,531.351,199.827,3214.42
410,Detector1,0.585921,62.0117,10.47,563.916,9.5,3217.46
410,Detector2,8.96576,205.889,42.7451,527.064,199.5,3216.52
410,Detector2,8.98157,205.459,42.7856,526.301,199.747,3215.86
224,Detector1,0.58556,62.0702,10.47,563.988,9.5,3217.45
224,Detector2,8.76148,202.586,42.8844,530.045,199.5,3216.25
224,Detector2,8.76503,202.857,42.8937,529.668,199.556,3215.81
224,Detector2,8.7656,203.044,42.8952,529.729,199.565,3215.62
224,Detector2,8.76947,202.676,42.9052,529.779,199.627,3215.13
68,Detector1,0.585661,62.0871,10.4688,563.702,9.5,3217.5
68,Detector2,8.79726,202.954,42.7534,527.755,199.5,3216.56
68,Detector2,8.84443,202.233,42.8763,528.685,200.249,3214.83
441,Detector1,0.585354,62.0036,10.4702,563.87,9.5,3217.47
441,Detector2,8.93069,205.593,42.8823,529.611,199.5,3216.14
191,Detector1,0.586105,61.9943,10.4697,563.858,9.5,3217.46
191,Detector2,8.93966,205.639,42.8665,529.343,199.5,3215.9
317,Detector1,0.586465,62.0079,10.469,563.888,9.5,3217.46
317,Detector2,8.89349,205.141,42.9523,530.879,199.5,3216.05
162,Detector1,0.585742,62.1498,10.4706,564.063,9.5,3217.42
162,Detector2,8.93779,205.683,42.7783,527.935,199.5,3216.51
162,Detector2,8.97023,206.328,42.8615,527.055,200.007,3215.92
471,Detector1,0.582939,61.6942,10.4721,564.123,9.5,3217.41
471,Detector2,8.91281,204.981,42.7904,528.225,199.5,3216.29
471,Detector2,8.96732,205.9,42.9306,527.94,200.354,3214.82
100,Detector1,0.588199,62.2036,10.4691,563.96,9.5,3217.45
100,Detector1,0.603545,64.171,10.6073,564.328,10.2889,3216.24
100,Detector2,9.04062,207.375,42.8635,528.901,199.5,3215.86
255,Detector1,0.5869,62.1722,10.4687,563.947,9.5,3217.45
255,Detector2,8.85898,204.348,42.9581,531.068,199.5,3216.1
347,Detector1,0.585261,61.8824,10.4694,563.913,9.5,3217.46
347,Detector2,8.94186,205.732,42.756,527.269,199.5,3216.06
411,Detector1,0.585753,61.9938,10.4708,564.097,9.5,3217.43
411,Detector2,8.99602,206.722,42.7998,528.23,199.5,3216.18
225,Detector1,0.586393,62.1078,10.4697,563.912,9.5,3217.46
69,Detector1,0.584086,61.8847,10.4698,563.863,9.5,3217.48
69,Detector2,9.02724,207.404,42.9057,529.874,199.5,3216.08
225,Detector2,8.90321,204.971,42.7274,527.184,199.5,3216.52
225,Detector2,8.92905,204.321,42.7938,529.212,199.905,3215.65
225,Detector2,8.95355,204.874,42.8572,528.703,200.291,3215.11
132,Detector1,0.584473,61.8789,10.4678,563.665,9.5,3217.49
132,Detector1,0.593763,61.684,10.5521,563.927,9.98122,3216.38
132,Detector2,8.7556,202.579,42.8343,529.167,199.5,3215.6
442,Detector1,0.58648,62.179,10.4683,563.732,9.5,3217.49
442,Detector2,8.9459,205.471,42.7463,527.212,199.5,3216.54
442,Detector2,8.95633,206.036,42.7731,527.441,199.663,3215.79
163,Detector1,0.585841,62.0545,10.4696,563.828,9.5,3217.47
163,Detector1,0.598538,63.4074,10.5844,564.036,10.155,3215.89
163,Detector2,8.94802,205.857,42.8982,529.648,199.5,3215.32
101,Detector1,0.585371,61.9729,10.4696,563.936,9.5,3217.46
318,Detector1,0.585481,62.1261,10.4729,564.225,9.5,3217.41
101,Detector1,0.591351,62.5706,10.5239,563.301,9.80975,3216.79
318,Detector2,8.90398,204.823,42.7499,527.288,199.5,3216.57
101,Detector2,8.83087,203.979,42.8082,528.659,199.5,3215.9
318,Detector2,8.93728,207.6,42.8356,528.212,200.023,3215.32
101,Detector2,8.86858,204.288,42.9059,531.109,200.094,3214.17
318,Detector2,8.96313,207.824,42.9014,528.355,200.423,3214.41
256,Detector1,0.585448,62.0425,10.4697,564.119,9.5,3217.42
348,Detector1,0.584967,61.9538,10.4699,563.982,9.5,3217.44
348,Detector2,8.8258,203.856,42.7776,528.175,199.5,3216.6
256,Detector1,0.603838,63.586,10.6357,562.725,10.4466,3216.52
256,Detector2,8.91299,205.055,42.7657,527.66,199.5,3216.4
412,Detector1,0.584981,61.7743,10.4715,564.114,9.5,3216.81
412,Detector1,0.585316,62.5422,10.4745,564.074,9.51745,3215.15
412,Detector2,8.85144,203.821,42.8423,528.663,199.5,3214.13
133,Detector1,0.58435,61.81,10.4704,563.986,9.5,3217.45
133,Detector2,8.95233,205.885,42.861,529.27,199.5,3216.05
70,Detector1,0.584467,61.8585,10.4714,563.996,9.5,3217.41
70,Detector2,8.94167,205.651,42.8429,528.75,199.5,3216.28
70,Detector2,8.97462,205.833,42.9275,527.972,200.015,3215.68
443,Detector1,0.585737,61.969,10.4707,563.966,9.5,3217.44
443,Detector2,8.90897,205.213,42.7702,527.835,199.5,3216.34
164,Detector1,0.585382,61.9284,10.4705,563.941,9.5,3217.46
164,Detector2,8.89871,204.993,42.9276,530.404,199.5,3215.95
164,Detector2,8.95979,204.65,43.0854,527.782,200.457,3215.18
102,Detector1,0.584659,61.8841,10.4706,563.908,9.5,3217.46
319,Detector1,0.5857,62.0809,10.4701,563.959,9.5,3217.45
319,Detector2,8.7919,203.065,42.8777,529.712,199.5,3216.38
102,Detector1,0.585789,62.3973,10.4809,563.728,9.5587,3217.2
102,Detector1,0.587121,63.6251,10.4929,561.713,9.62736,3203.33
102,Detector2,8.91261,204.69,42.9442,528.398,199.5,3201.94
102,Detector2,8.91841,204.531,42.9592,528.581,199.591,3201.38
257,Detector1,0.587517,62.2056,10.4691,563.849,9.5,3217.45
102,Detector2,8.97169,205.944,43.0967,529.029,200.424,3200.2
257,Detector2,8.86613,204.264,42.8144,528.216,199.5,3216.47
349,Detector1,0.586876,62.1491,10.4709,564.376,9.5,3217.38
349,Detector1,0.59273,63.7293,10.524,563.058,9.80235,3211.42
349,Detector1,0.596645,64.892,10.5585,562.068,9.99935,3210.82
349,Detector2,8.92485,205.372,42.7611,526.875,199.5,3210.27
349,Detector2,8.95404,206.252,42.8359,526.822,199.956,3209.59
349,Detector2,8.96081,205.47,42.8532,526.492,200.061,3209.37
349,Detector2,8.96404,205.265,42.8615,526.142,200.112,3209.25
349,Detector2,8.9734,204.743,42.8855,525.449,200.258,3208.95
134,Detector1,0.582176,61.7933,10.4704,563.894,9.5,3217.46
134,Detector1,0.585232,61.5585,10.4983,564.548,9.65892,3216.94
134,Detector2,8.91803,205.456,42.787,528.001,199.5,3216.28
134,Detector2,8.95737,205.682,42.888,526.491,200.115,3215.73
71,Detector1,0.587018,62.001,10.47,563.918,9.5,3217.46
71,Detector1,0.600602,63.8659,10.5929,562.007,10.2011,3216.72
413,Detector1,0.585582,62.0023,10.469,563.836,9.5,3217.47
413,Detector1,0.59963,63.5425,10.596,563.387,10.2248,3216.59
413,Detector2,8.94672,205.701,42.7894,528.224,199.5,3216.21
71,Detector2,8.9376,205.773,42.7749,527.634,199.5,3216.14
71,Detector2,8.94662,205.206,42.798,527.736,199.641,3215.83
165,Detector1,0.58639,62.0676,10.4698,563.842,9.5,3217.47
165,Detector1,0.59494,62.3896,10.5472,563.01,9.94165,3216.98
165,Detector2,8.88857,204.574,42.7302,527.311,199.5,3216.42
320,Detector1,0.584257,61.7979,10.4688,563.949,9.5,3217.46
320,Detector2,8.86574,204.283,42.8344,528.935,199.5,3216.38
103,Detector1,0.586341,62.0513,10.4712,564.015,9.5,3217.44
103,Detector2,8.80973,203.204,42.7402,527.585,199.5,3216.72
472,Detector1,0.584771,61.9307,10.4705,563.991,9.5,3217.45
258,Detector1,0.585707,62.0446,10.4703,563.96,9.5,3217.45
472,Detector1,0.596818,63.0903,10.5797,564.216,10.1228,3216.64
472,Detector2,9.00767,206.961,42.8206,528.368,199.5,3216.24
258,Detector2,8.87028,204.393,42.7674,527.755,199.5,3216.62
258,Detector2,8.87479,204.048,42.7791,527.412,199.571,3216.34
103,Detector2,8.82904,199.189,42.7904,536.766,199.806,3215.07
135,Detector1,0.585682,61.9436,10.4684,563.779,9.5,3217.49
135,Detector1,0.596772,62.1257,10.5688,562.796,10.0734,3216.81
135,Detector2,8.83863,204.138,42.7636,528.158,199.5,3216.28
72,Detector1,0.586161,62.1749,10.4689,563.894,9.5,3217.46
350,Detector1,0.587571,62.3249,10.4703,563.872,9.5,3217.46
350,Detector2,8.90412,205.204,42.886,529.615,199.5,3216.21
72,Detector2,8.89215,204.904,42.8062,528.524,199.5,3216.41
321,Detector1,0.586444,62.0233,10.4699,563.91,9.5,3217.46
321,Detector1,0.588098,62.3338,10.4849,563.501,9.58573,3217.04
321,Detector2,8.89881,205.206,42.8316,528.81,199.5,3215.83
166,Detector1,0.585111,61.9802,10.4706,563.974,9.5,3217.45
166,Detector1,0.589539,62.5891,10.5108,563.185,9.72947,3217.21
166,Detector2,8.86336,204.095,42.762,527.751,199.5,3216.41
2,Detector1,0.585667,61.9911,10.469,563.932,9.5,3217.44
